timestamp,accelerometer,geophone,seismometer,moisture_sensor,piezometer,crack_sensor,inclinometer,extensometer,rain_sensor_mmhr,temperature_celsius,humidity_percent,label
2025-09-11T14:47:19.280478,10.0,20.0,5.0,100.0,206.8075,31.7865,7.9702,39.8052,0.01,15.52,58.7,1
2025-09-11T14:47:19.517051,-10.0,-20.0,-5.0,0.0,0.0,31.8862,7.9982,39.9545,0.09,15.51,57.59,1
2025-09-11T14:47:19.753104,-10.0,-20.0,-5.0,100.0,139.1047,32.0605,8.0372,40.1471,0.03,15.57,55.95,1
2025-09-11T14:47:20.013530,10.0,20.0,5.0,0.0,0.0,32.2711,8.0976,40.4303,0.06,15.55,58.62,1
2025-09-11T14:47:20.269929,10.0,20.0,5.0,100.0,324.9578,32.5817,8.1683,40.8123,0.11,15.56,57.52,1
2025-09-11T14:47:20.512186,10.0,20.0,5.0,100.0,345.0905,32.9782,8.271,41.2934,0.08,15.71,57.35,1
2025-09-11T14:47:20.759914,10.0,20.0,5.0,3.038,0.0,33.4768,8.3946,41.9219,0.04,15.38,56.26,1
2025-09-11T14:47:20.992472,-10.0,-20.0,-5.0,0.0,0.0,34.0825,8.5475,42.6801,0.05,15.46,60.67,1
2025-09-11T14:47:21.223344,10.0,20.0,5.0,0.0,0.0,34.7698,8.7178,43.5484,0.17,15.76,55.31,1
2025-09-11T14:47:21.472586,10.0,20.0,5.0,100.0,221.6509,35.502,8.9051,44.4714,0.18,15.64,54.35,1
2025-09-11T14:47:21.700625,-10.0,-20.0,-5.0,0.0,0.0,36.2598,9.09,45.3931,0.05,15.31,58.74,1
2025-09-11T14:47:21.932470,10.0,-12.08837,-5.0,100.0,36.288,36.9538,9.2606,46.2626,0.08,15.1,58.28,1
2025-09-11T14:47:22.195157,10.0,20.0,5.0,100.0,149.0032,37.5575,9.4129,47.0206,0.07,15.75,60.49,1
2025-09-11T14:47:22.423294,10.0,20.0,5.0,100.0,144.037,38.0622,9.5414,47.644,0.05,15.58,57.96,1
2025-09-11T14:47:22.697363,10.0,20.0,5.0,100.0,217.9341,38.455,9.6385,48.1539,0.01,15.32,57.36,1
2025-09-11T14:47:22.934496,-10.0,-20.0,-5.0,0.0,0.0,38.7576,9.7132,48.5208,0.11,15.31,61.05,1
2025-09-11T14:47:23.172428,-10.0,-20.0,-5.0,0.0,0.0,38.9683,9.774,48.7983,0.14,15.07,59.06,1
2025-09-11T14:47:23.419198,-10.0,-20.0,-5.0,6.4798,0.0,39.1365,9.8126,48.9958,0.11,15.5,59.96,1
2025-09-11T14:47:23.662020,-10.0,-20.0,-5.0,26.3527,4.9576,39.2562,9.8396,49.1422,0.09,15.46,56.98,1
2025-09-11T14:47:23.917195,10.0,12.21973,5.0,0.0,0.0,39.3327,9.857,49.2425,0.15,15.27,59.45,1
2025-09-11T14:47:24.153215,10.0,20.0,5.0,0.0,0.0,39.3908,9.8749,49.3071,0.09,15.54,58.15,1
2025-09-11T14:47:24.398237,10.0,20.0,5.0,100.0,89.3132,39.4353,9.8857,49.3691,0.1,15.12,56.55,1
2025-09-11T14:47:24.632096,-10.0,-20.0,-5.0,100.0,76.9722,39.4571,9.8919,49.3962,0.15,15.28,59.15,1
2025-09-11T14:47:24.907998,10.0,20.0,5.0,80.1235,21.0892,39.4768,9.8931,49.4273,0.14,15.43,56.13,1
2025-09-11T14:47:25.142583,-10.0,-20.0,-5.0,17.9861,2.4481,39.4832,9.8965,49.4344,0.18,15.66,56.24,1
2025-09-11T14:47:25.386545,10.0,20.0,5.0,0.0,0.0,39.5015,9.8989,49.4482,0.03,15.41,55.68,1
2025-09-11T14:47:25.641690,-10.0,-20.0,-5.0,0.0,0.0,39.4921,9.8999,49.4501,0.18,15.57,58.13,1
2025-09-11T14:47:25.885201,-10.0,-19.3363,-5.0,100.0,33.8039,39.4893,9.9003,49.4411,0.01,15.41,59.13,1
2025-09-11T14:47:26.148640,-10.0,-16.7559,-5.0,100.0,152.2946,39.4956,9.8976,49.4424,0.05,15.62,58.8,1
2025-09-11T14:47:26.381442,10.0,-5.14178,-3.34476,0.0,0.0,39.4892,9.9021,49.4445,0.04,15.73,57.5,1
2025-09-11T14:47:26.629775,10.0,20.0,5.0,0.0,0.0,39.4963,9.8991,49.4527,0.04,15.45,57.9,1
2025-09-11T14:47:26.869877,-10.0,-20.0,-5.0,100.0,36.8172,39.4963,9.9012,49.456,0.05,15.72,61.97,1
2025-09-11T14:47:27.103501,10.0,20.0,5.0,0.0,0.0,39.5042,9.9005,49.4415,0.12,15.37,55.42,1
2025-09-11T14:47:27.334276,-10.0,-20.0,-5.0,100.0,336.0972,39.4958,9.9001,49.4436,0.1,15.45,57.38,1
2025-09-11T14:47:27.564824,10.0,-19.38433,-5.0,100.0,47.9297,39.499,9.8983,49.4517,0.1,15.41,57.11,1
2025-09-11T14:47:27.830050,3.34144,10.18479,5.0,0.0,0.0,39.4961,9.8958,49.4417,0.04,15.95,56.58,1
2025-09-11T14:47:28.060620,-10.0,-19.13738,-5.0,100.0,58.6643,39.5029,9.8987,49.4496,0.07,15.48,59.62,1
2025-09-11T14:47:28.293546,4.33614,12.49376,5.0,0.0,0.0,39.494,9.8996,49.443,0.18,15.66,57.56,1
2025-09-11T14:47:28.529712,-10.0,-20.0,-5.0,100.0,98.9619,39.4937,9.8982,49.4476,0.11,15.36,57.28,1
2025-09-11T14:47:28.774491,-7.72975,-20.0,-5.0,0.0,0.0,39.5068,9.8999,49.447,0.04,15.57,58.17,1
2025-09-11T14:47:29.006607,10.0,20.0,5.0,0.0,0.0,39.4927,9.8997,49.4505,0.15,15.64,58.78,1
2025-09-11T14:47:29.268060,10.0,20.0,5.0,100.0,27.5091,39.4973,9.9006,49.4492,0.04,15.83,60.25,1
2025-09-11T14:47:29.500530,10.0,20.0,5.0,100.0,186.2696,39.4949,9.9026,49.4423,0.15,15.54,62.06,1
2025-09-11T14:47:29.733265,10.0,20.0,5.0,100.0,85.6209,39.4995,9.8976,49.4593,0.18,15.24,57.01,1
2025-09-11T14:47:29.968879,10.0,20.0,5.0,100.0,173.0504,39.498,9.8971,49.4394,0.16,15.67,58.93,1
2025-09-11T14:47:30.217814,10.0,20.0,5.0,55.8065,13.796,39.5017,9.8969,49.448,0.1,15.6,62.06,1
2025-09-11T14:47:30.454213,10.0,20.0,5.0,0.0,0.0,39.4897,9.9015,49.4424,0.09,15.49,54.32,1
2025-09-11T14:47:30.697986,10.0,20.0,5.0,0.0,0.0,39.5049,9.8985,49.4437,0.14,15.36,54.96,1
2025-09-11T14:47:30.951894,-10.0,-20.0,-5.0,41.7645,9.5837,39.5015,9.8989,49.4552,0.08,15.55,57.07,1
2025-09-11T14:47:31.189835,10.0,20.0,5.0,0.0,0.0,39.496,9.9006,49.4504,0.13,15.33,57.32,1
2025-09-11T14:47:31.422543,10.0,20.0,5.0,0.0,0.0,39.4937,9.9009,49.4478,0.12,15.48,56.62,1
2025-09-11T14:47:31.655620,10.0,20.0,5.0,100.0,33.7261,39.496,9.8976,49.4487,0.1,15.54,57.48,1
2025-09-11T14:47:31.894868,10.0,20.0,5.0,100.0,135.8679,39.4961,9.8997,49.4464,0.14,15.65,56.99,1
2025-09-11T14:47:32.128521,-5.96321,-7.70542,-5.0,0.0,0.0,39.4928,9.9012,49.4471,0.18,15.18,54.85,1
2025-09-11T14:47:32.398527,10.0,20.0,5.0,0.0,0.0,39.4923,9.8987,49.454,0.07,15.69,56.44,1
2025-09-11T14:47:32.631815,10.0,20.0,5.0,100.0,156.7028,39.4959,9.8999,49.4486,0.1,15.62,55.68,1
2025-09-11T14:47:32.888169,-10.0,-20.0,-5.0,0.0,0.0,39.5017,9.8998,49.4515,0.02,15.71,58.03,1
2025-09-11T14:47:33.131593,10.0,20.0,5.0,0.0,0.0,39.4955,9.9002,49.4443,0.05,15.46,61.41,1
2025-09-11T14:47:33.363173,10.0,20.0,5.0,0.0,0.0,39.4911,9.8998,49.4489,0.14,15.45,55.19,1
2025-09-11T14:47:33.594301,10.0,20.0,5.0,0.0,0.0,39.5021,9.9002,49.4484,0.12,15.12,56.41,1
2025-09-11T14:47:33.823779,-10.0,-20.0,-5.0,100.0,101.1368,39.4964,9.9012,49.4451,0.15,15.7,55.98,1
2025-09-11T14:47:34.097084,-10.0,-20.0,-5.0,100.0,155.4931,39.5058,9.8974,49.4527,0.17,15.37,58.2,1
2025-09-11T14:47:34.325268,10.0,20.0,5.0,18.5849,2.631,39.4988,9.9004,49.449,0.12,15.68,58.97,1
2025-09-11T14:47:34.582592,10.0,20.0,5.0,0.0,0.0,39.5018,9.8978,49.4545,0.05,15.55,57.59,1
2025-09-11T14:47:34.814184,10.0,20.0,5.0,5.5103,0.0,39.4942,9.8987,49.4468,0.12,15.53,62.6,1
2025-09-11T14:47:35.047933,10.0,20.0,5.0,0.0,0.0,39.4962,9.9002,49.4493,0.13,15.28,54.46,1
2025-09-11T14:47:35.283156,-10.0,-20.0,-5.0,100.0,229.6021,39.4974,9.8981,49.4441,0.2,15.49,56.4,1
2025-09-11T14:47:35.541751,10.0,20.0,5.0,0.0,0.0,39.4978,9.9019,49.4532,0.01,15.48,61.41,1
2025-09-11T14:47:35.777754,-0.64212,0.17218,-0.09348,9.4193,0.0,39.4826,9.8984,49.4476,0.05,15.62,56.47,1
2025-09-11T14:47:36.015108,-10.0,-20.0,-5.0,100.0,98.6989,39.495,9.8986,49.4527,0.15,15.67,59.43,1
2025-09-11T14:47:36.293066,-2.03993,8.6388,5.0,0.0,0.0,39.5021,9.8995,49.444,0.15,15.29,59.38,1
2025-09-11T14:47:36.528371,10.0,20.0,5.0,42.8358,9.907,39.4923,9.8996,49.4504,0.16,15.4,59.04,1
2025-09-11T14:47:36.782844,10.0,20.0,5.0,0.0,0.0,39.5092,9.8988,49.4446,0.13,15.73,55.69,1
2025-09-11T14:47:37.019786,-10.0,-20.0,-5.0,97.35,26.2614,39.4994,9.9008,49.4439,0.14,15.58,61.19,1
2025-09-11T14:47:37.273668,10.0,20.0,5.0,0.0,0.0,39.4986,9.9014,49.4512,0.03,15.21,57.2,1
2025-09-11T14:47:37.522602,4.35953,-7.86841,-5.0,0.0,0.0,39.4982,9.8997,49.4469,0.11,15.74,59.48,1
2025-09-11T14:47:37.761953,10.0,20.0,5.0,100.0,157.5346,39.5008,9.9007,49.4522,0.1,15.41,60.51,1
2025-09-11T14:47:38.023805,10.0,20.0,5.0,71.2983,18.4462,39.504,9.8991,49.444,0.19,15.89,57.21,1
2025-09-11T14:47:38.266363,-10.0,-20.0,-5.0,100.0,212.5254,39.5064,9.898,49.4524,0.11,15.58,57.77,1
2025-09-11T14:47:38.527628,-10.0,-20.0,-5.0,100.0,52.6455,39.5012,9.8984,49.4538,0.02,15.62,60.51,1
2025-09-11T14:47:38.776127,10.0,20.0,5.0,35.4799,7.7009,39.4972,9.8993,49.4498,0.04,15.44,61.18,1
2025-09-11T14:47:39.024276,-10.0,-6.41242,-4.02934,0.0,0.0,39.4883,9.8982,49.4454,0.05,15.66,59.18,1
2025-09-11T14:47:39.272826,10.0,20.0,5.0,0.0,0.0,39.4983,9.8996,49.4458,0.01,15.1,57.91,1
2025-09-11T14:47:39.506257,-10.0,-20.0,-5.0,79.2798,20.8412,39.4862,9.8974,49.4428,0.2,15.65,60.13,1
2025-09-11T14:47:39.751487,-10.0,-20.0,-5.0,0.0,0.0,39.5064,9.9016,49.453,0.18,15.97,58.51,1
2025-09-11T14:47:40.005104,10.0,20.0,5.0,100.0,137.5986,39.4978,9.901,49.4427,0.14,15.69,56.39,1
2025-09-11T14:47:40.233095,10.0,20.0,5.0,100.0,84.7698,39.4959,9.8955,49.4366,0.07,15.71,56.05,1
2025-09-11T14:47:40.458571,-10.0,-20.0,-5.0,7.0486,0.0,39.494,9.9043,49.4533,0.16,15.44,57.44,1
2025-09-11T14:47:40.689627,-10.0,-20.0,-5.0,100.0,258.4036,39.4981,9.9002,49.444,0.19,15.52,59.84,1
2025-09-11T14:47:40.944322,-10.0,-20.0,-5.0,100.0,217.8584,39.4924,9.9008,49.4396,0.17,15.4,59.13,1
2025-09-11T14:47:41.177485,-10.0,-20.0,-5.0,0.0,0.0,39.5059,9.8988,49.4565,0.19,15.33,60.09,1
2025-09-11T14:47:41.456163,-10.0,-20.0,-5.0,0.0,0.0,39.493,9.9009,49.4441,0.06,15.56,60.33,1
2025-09-11T14:47:41.689222,-10.0,-20.0,-5.0,100.0,69.249,39.5062,9.8995,49.4486,0.12,15.5,61.52,1
2025-09-11T14:47:41.924515,0.65003,-17.99556,-5.0,100.0,353.636,39.4954,9.8988,49.4505,0.2,15.35,55.63,1
2025-09-11T14:47:42.210669,-10.0,-20.0,-5.0,100.0,173.41,39.5009,9.8976,49.4553,0.06,16.08,60.44,1
2025-09-11T14:47:42.446787,10.0,20.0,5.0,0.0,0.0,39.4974,9.9019,49.4486,0.06,15.46,61.01,1
2025-09-11T14:47:42.716322,-10.0,-20.0,-5.0,100.0,63.3318,39.4939,9.899,49.4435,0.1,15.82,62.24,1
2025-09-11T14:47:42.973623,-10.0,-20.0,-5.0,0.0,0.0,39.5046,9.8983,49.4491,0.01,15.48,56.48,1
2025-09-11T14:47:43.214042,10.0,20.0,5.0,78.3244,20.5558,39.5002,9.9008,49.4493,0.0,15.53,58.05,1
2025-09-11T14:47:43.458741,10.0,20.0,5.0,0.0,0.0,39.4963,9.9014,49.4507,0.05,15.41,56.87,1
2025-09-11T14:47:43.692580,-10.0,-20.0,-5.0,0.0,0.0,39.4912,9.8958,49.4492,0.04,15.58,55.0,1
2025-09-11T14:47:43.971287,-10.0,-20.0,-5.0,100.0,128.3835,39.4944,9.8975,49.4471,0.04,15.88,56.55,1
2025-09-11T14:47:44.206706,10.0,20.0,5.0,0.0,0.0,39.499,9.8988,49.4508,0.02,15.66,58.67,1
2025-09-11T14:47:44.443162,-10.0,-20.0,-5.0,100.0,146.8145,39.497,9.8979,49.4454,0.15,15.96,61.61,1
2025-09-11T14:47:44.705039,-10.0,-20.0,-5.0,0.0,0.0,39.4968,9.8982,49.4464,0.13,15.65,57.22,1
2025-09-11T14:47:44.940114,10.0,20.0,5.0,100.0,33.8471,39.4991,9.9019,49.457,0.04,15.55,59.24,1
2025-09-11T14:47:45.178939,10.0,20.0,5.0,0.0,0.0,39.4938,9.8945,49.4602,0.02,15.39,60.14,1
2025-09-11T14:47:45.414416,-10.0,-2.74686,-1.83004,100.0,275.6757,39.4987,9.8964,49.4489,0.15,15.33,59.59,1
2025-09-11T14:47:45.649260,10.0,20.0,5.0,100.0,79.0109,39.4988,9.8986,49.4445,0.12,15.73,59.01,1
2025-09-11T14:47:45.880787,-10.0,-20.0,-5.0,0.0,0.0,39.4986,9.9033,49.4493,0.01,15.76,57.91,1
2025-09-11T14:47:46.111663,-10.0,-20.0,-5.0,0.0,0.0,39.4862,9.8984,49.4547,0.03,15.68,54.06,1
2025-09-11T14:47:46.369491,-1.40649,-19.82136,-5.0,100.0,71.8703,39.4993,9.9033,49.4603,0.16,15.33,59.22,1
2025-09-11T14:47:46.599340,-10.0,-20.0,-5.0,100.0,218.7834,39.4926,9.8991,49.453,0.13,15.45,57.51,1
2025-09-11T14:47:46.828812,10.0,20.0,5.0,0.0,0.0,39.4942,9.9009,49.4504,0.14,15.4,59.26,1
2025-09-11T14:47:47.090111,10.0,20.0,5.0,100.0,87.5294,39.5005,9.8976,49.4507,0.01,15.45,56.43,1
2025-09-11T14:47:47.323388,10.0,20.0,5.0,100.0,179.3127,39.4975,9.904,49.4409,0.05,15.44,59.49,1
2025-09-11T14:47:47.566454,10.0,20.0,5.0,0.0,0.0,39.4948,9.9026,49.4504,0.2,15.39,58.16,1
2025-09-11T14:47:47.812564,-10.0,-20.0,-5.0,0.0,0.0,39.4917,9.9014,49.4543,0.03,15.68,62.23,1
2025-09-11T14:47:48.043676,-10.0,-16.69216,-5.0,100.0,70.3701,39.4908,9.9,49.4516,0.09,15.45,57.29,1
2025-09-11T14:47:48.278762,10.0,20.0,5.0,100.0,53.5215,39.499,9.9025,49.4524,0.11,15.71,59.63,1
2025-09-11T14:47:48.524009,6.14232,-8.22274,-5.0,0.0,0.0,39.5001,9.8999,49.4463,0.03,15.27,57.87,1
2025-09-11T14:47:48.783469,10.0,20.0,5.0,100.0,108.4245,39.5215,9.9059,49.4789,0.08,15.49,58.58,1
2025-09-11T14:47:49.022757,10.0,20.0,5.0,0.0,0.0,39.523,9.9094,49.4788,0.07,15.74,58.97,1
2025-09-11T14:47:49.280966,-7.31286,-8.45395,-5.0,100.0,137.4396,39.5292,9.9091,49.492,0.14,15.33,58.62,1
2025-09-11T14:47:49.539139,-10.0,-20.0,-5.0,100.0,210.1524,39.5438,9.9097,49.5015,0.03,15.55,55.63,1
2025-09-11T14:47:49.781490,-10.0,-20.0,-5.0,100.0,193.157,39.5472,9.9145,49.5119,0.15,15.58,59.27,1
2025-09-11T14:47:50.019906,-10.0,-19.31472,-5.0,100.0,121.0408,39.5589,9.914,49.5246,0.11,15.31,57.5,1
2025-09-11T14:47:50.257895,-10.0,-20.0,-5.0,100.0,161.9739,39.5651,9.9169,49.5352,0.1,15.08,57.58,1
2025-09-11T14:47:50.524118,-10.0,-20.0,-5.0,100.0,127.9937,39.5751,9.9209,49.5602,0.02,15.7,57.19,1
2025-09-11T14:47:50.753369,-10.0,-19.13987,-5.0,0.0,0.0,39.6069,9.9251,49.5708,0.1,15.4,58.47,1
2025-09-11T14:47:50.989452,-10.0,-20.0,-5.0,0.0,0.0,39.6187,9.9291,49.5906,0.18,15.28,58.62,1
2025-09-11T14:47:51.221734,-10.0,-20.0,-5.0,0.0,0.0,39.6444,9.9323,49.624,0.04,15.15,55.68,1
2025-09-11T14:47:51.464055,10.0,20.0,5.0,0.0,0.0,39.6716,9.9434,49.6554,0.16,15.44,59.51,1
2025-09-11T14:47:51.691669,10.0,20.0,5.0,0.0,0.0,39.7066,9.9526,49.7005,0.09,15.81,56.58,1
2025-09-11T14:47:51.934040,10.0,20.0,5.0,100.0,154.1096,39.7432,9.9635,49.7606,0.08,15.62,59.68,1
2025-09-11T14:47:52.194203,10.0,20.0,5.0,0.0,0.0,39.7936,9.9743,49.8193,0.04,15.09,59.92,1
2025-09-11T14:47:52.426354,10.0,20.0,5.0,0.0,0.0,39.8467,9.9829,49.8808,0.06,15.61,57.99,1
2025-09-11T14:47:52.669860,-10.0,-20.0,-5.0,0.0,0.0,39.9193,10.0017,49.9646,0.06,15.68,56.53,1
2025-09-11T14:47:52.904498,-10.0,-20.0,-5.0,100.0,178.3296,39.9922,10.0228,50.0666,0.01,15.16,58.97,1
2025-09-11T14:47:53.148273,-10.0,-20.0,-5.0,100.0,47.263,40.0776,10.0435,50.175,0.2,15.63,57.93,1
2025-09-11T14:47:53.383201,-10.0,-20.0,-5.0,0.0,0.0,40.1826,10.0732,50.3092,0.11,15.25,56.97,1
2025-09-11T14:47:53.648289,-10.0,-20.0,-5.0,100.0,318.2465,40.3106,10.105,50.4633,0.11,15.35,55.33,1
2025-09-11T14:47:53.904274,-10.0,-20.0,-5.0,100.0,29.5792,40.4523,10.1387,50.6503,0.12,15.7,62.52,1
2025-09-11T14:47:54.140542,5.18405,-0.65874,-0.46019,84.1532,22.308,40.6176,10.1787,50.8417,0.07,15.31,58.16,1
2025-09-11T14:47:54.388821,-10.0,-20.0,-5.0,100.0,62.4755,40.8036,10.2255,51.0707,0.02,15.39,58.35,1
2025-09-11T14:47:54.623193,-10.0,-3.23836,-2.11173,100.0,217.6116,41.0115,10.2783,51.3364,0.2,15.44,57.5,1
2025-09-11T14:47:54.857687,10.0,20.0,5.0,100.0,164.1016,41.2494,10.3347,51.6388,0.15,15.28,54.9,1
2025-09-11T14:47:55.096680,10.0,4.80132,3.13232,0.0,0.0,41.5044,10.4008,51.966,0.02,15.53,59.19,1
2025-09-11T14:47:55.333874,10.0,20.0,5.0,100.0,206.4462,41.7984,10.476,52.3202,0.11,15.4,57.84,1
2025-09-11T14:47:55.582167,-10.0,-20.0,-5.0,100.0,245.1242,42.0991,10.5523,52.7015,0.14,15.27,56.8,1
2025-09-11T14:47:55.825964,10.0,20.0,5.0,100.0,152.5991,42.4355,10.6358,53.1217,0.07,15.27,60.99,1
2025-09-11T14:47:56.060928,-10.0,-20.0,-5.0,0.0,0.0,42.7841,10.7215,53.5468,0.1,15.4,61.28,1
2025-09-11T14:47:56.306712,-10.0,-20.0,-5.0,100.0,34.3537,43.1405,10.8084,53.9884,0.01,15.02,57.11,1
2025-09-11T14:47:56.570054,2.20835,20.0,5.0,0.0,0.0,43.5006,10.9033,54.4434,0.04,15.49,57.53,1
2025-09-11T14:47:56.803677,10.0,20.0,5.0,100.0,90.2655,43.8579,10.9896,54.8971,0.17,15.74,59.32,1
2025-09-11T14:47:57.036717,-10.0,-20.0,-5.0,100.0,168.1794,44.2269,11.0805,55.3454,0.1,15.75,59.01,1
2025-09-11T14:47:57.273878,10.0,20.0,5.0,100.0,106.1006,44.5668,11.1652,55.7826,0.18,15.56,56.71,1
2025-09-11T14:47:57.510770,-10.0,-20.0,-5.0,0.0,0.0,44.8919,11.2471,56.1868,0.12,15.51,60.52,1
2025-09-11T14:47:57.739519,10.0,20.0,5.0,100.0,176.4938,45.2097,11.3282,56.5825,0.12,15.48,56.27,1
2025-09-11T14:47:58.007678,-10.0,-20.0,-5.0,0.0,0.0,45.4855,11.3912,56.9379,0.08,15.45,60.03,1
2025-09-11T14:47:58.237687,4.9189,-11.30997,-5.0,100.0,79.9302,45.7583,11.4616,57.2559,0.14,15.29,59.62,1
2025-09-11T14:47:58.473797,-10.0,-20.0,-5.0,100.0,44.0393,45.9873,11.5183,57.5516,0.08,15.44,58.47,1
2025-09-11T14:47:58.706404,-10.0,8.24355,5.0,100.0,187.0532,46.1877,11.5718,57.8201,0.07,15.55,57.87,1
2025-09-11T14:47:58.959937,10.0,20.0,5.0,0.0,0.0,46.3773,11.6243,58.0473,0.18,15.39,63.72,1
2025-09-11T14:47:59.192662,10.0,20.0,5.0,100.0,122.0669,46.5474,11.6607,58.2514,0.18,15.27,62.28,1
2025-09-11T14:47:59.434291,10.0,20.0,5.0,0.0,0.0,46.6851,11.6969,58.4383,0.19,15.99,55.84,1
2025-09-11T14:47:59.700692,-10.0,14.95749,5.0,0.0,0.0,46.8119,11.728,58.593,0.18,15.4,60.75,1
2025-09-11T14:47:59.955049,-10.0,-20.0,-5.0,0.0,0.0,46.9183,11.754,58.7138,0.05,15.22,58.78,1
2025-09-11T14:48:00.209081,-10.0,-20.0,-5.0,0.0,0.0,47.0022,11.7771,58.8392,0.02,15.22,57.23,1
2025-09-11T14:48:00.444049,-10.0,-20.0,-5.0,100.0,174.5877,47.0806,11.8015,58.9344,0.13,15.38,58.91,1
2025-09-11T14:48:00.679781,10.0,20.0,5.0,0.0,0.0,47.1536,11.8155,59.0142,0.07,15.57,57.48,1
2025-09-11T14:48:00.946291,-10.0,-20.0,-5.0,100.0,53.0325,47.1983,11.822,59.0801,0.12,15.58,59.89,1
2025-09-11T14:48:01.190492,10.0,20.0,5.0,100.0,50.9415,47.2566,11.8373,59.1321,0.06,15.55,57.08,1
2025-09-11T14:48:01.458848,-10.0,-20.0,-5.0,100.0,76.7043,47.2899,11.8458,59.1827,0.02,15.48,60.86,1
2025-09-11T14:48:01.703976,10.0,20.0,5.0,0.0,0.0,47.3211,11.8547,59.2384,0.12,15.55,57.99,1
2025-09-11T14:48:01.938025,-6.37141,13.97794,5.0,0.0,0.0,47.3506,11.8651,59.2587,0.03,15.26,58.93,1
2025-09-11T14:48:02.204031,-10.0,-20.0,-5.0,0.0,0.0,47.3818,11.8689,59.2974,0.16,15.52,56.74,1
2025-09-11T14:48:02.439146,10.0,20.0,5.0,100.0,197.8292,47.3999,11.8712,59.3216,0.03,15.65,60.12,1
2025-09-11T14:48:02.714203,-10.0,-20.0,-5.0,100.0,163.6173,47.4141,11.8786,59.3469,0.13,15.36,57.67,1
2025-09-11T14:48:02.950204,-10.0,-20.0,-5.0,0.0,0.0,47.4198,11.8856,59.3606,0.05,15.3,60.09,1
2025-09-11T14:48:03.187187,-10.0,-20.0,-5.0,0.0,0.0,47.4407,11.8858,59.3789,0.08,15.42,57.28,1
2025-09-11T14:48:03.467705,-10.0,-20.0,-5.0,0.0,0.0,47.4486,11.8893,59.3909,0.19,15.27,59.72,1
2025-09-11T14:48:03.707570,-10.0,-20.0,-5.0,100.0,89.8514,47.4516,11.8923,59.3972,0.18,15.72,54.68,1
2025-09-11T14:48:03.966160,10.0,20.0,5.0,100.0,61.9389,47.4724,11.8889,59.4022,0.02,15.58,59.33,1
2025-09-11T14:48:04.202570,-10.0,-20.0,-5.0,0.0,0.0,47.4658,11.8934,59.4075,0.15,15.55,56.27,1
2025-09-11T14:48:04.432139,10.0,-20.0,-5.0,0.0,0.0,47.4632,11.8951,59.4273,0.08,15.47,54.33,1
2025-09-11T14:48:04.700570,-7.00686,-15.2717,-5.0,100.0,71.0418,47.4873,11.8936,59.4215,0.14,15.12,59.04,1
2025-09-11T14:48:04.931781,-10.0,-15.84557,-5.0,100.0,182.699,47.4819,11.8932,59.4332,0.18,15.62,62.5,1
2025-09-11T14:48:05.162328,-10.0,-20.0,-5.0,0.0,0.0,47.4846,11.8962,59.4123,0.09,15.38,59.97,1
2025-09-11T14:48:05.402312,10.0,20.0,5.0,100.0,157.4539,47.475,11.8974,59.4312,0.0,15.65,59.92,1
2025-09-11T14:48:05.665921,-10.0,-20.0,-5.0,0.0,0.0,47.4816,11.8946,59.4209,0.04,15.77,57.42,1
2025-09-11T14:48:05.903893,-10.0,-20.0,-5.0,0.0,0.0,47.4774,11.8948,59.4353,0.18,15.43,55.88,1
2025-09-11T14:48:06.151890,-10.0,-20.0,-5.0,0.0,0.0,47.4714,11.8952,59.4205,0.01,15.65,55.04,1
2025-09-11T14:48:06.399883,-10.0,-20.0,-5.0,100.0,117.575,47.4765,11.8945,59.4271,0.07,15.28,56.41,1
2025-09-11T14:48:06.638769,-10.0,-20.0,-5.0,100.0,112.3947,47.4797,11.8985,59.4274,0.11,16.01,52.63,1
2025-09-11T14:48:06.912351,-10.0,-20.0,-5.0,100.0,327.1375,47.4716,11.8975,59.4152,0.15,15.47,58.02,1
2025-09-11T14:48:07.153629,0.0783,20.0,5.0,94.4788,25.4098,47.4855,11.8927,59.4276,0.08,15.42,59.67,1
2025-09-11T14:48:07.397773,-10.0,-20.0,-5.0,100.0,51.8493,47.4803,11.8949,59.4245,0.12,15.29,61.13,1
2025-09-11T14:48:07.638266,-10.0,-20.0,-5.0,0.0,0.0,47.4829,11.8983,59.4193,0.17,15.44,55.86,1
2025-09-11T14:48:07.875104,10.0,20.0,5.0,100.0,222.9324,47.4817,11.8952,59.4227,0.15,15.6,58.37,1
2025-09-11T14:48:08.147142,10.0,20.0,5.0,100.0,147.7086,47.4825,11.8947,59.43,0.15,15.47,56.57,1
2025-09-11T14:48:08.396262,10.0,20.0,5.0,0.0,0.0,47.4804,11.896,59.4192,0.17,15.58,59.78,1
2025-09-11T14:48:08.671921,10.0,20.0,5.0,100.0,262.33,47.4752,11.8933,59.4254,0.09,15.23,59.31,1
2025-09-11T14:48:08.913335,10.0,20.0,5.0,100.0,90.04,47.4834,11.8941,59.4235,0.18,15.56,60.34,1
2025-09-11T14:48:09.162187,10.0,20.0,5.0,100.0,117.8649,47.4749,11.8914,59.4243,0.05,15.47,59.44,1
2025-09-11T14:48:09.413657,-10.0,-20.0,-5.0,0.0,0.0,47.475,11.8971,59.4272,0.05,15.33,58.21,1
2025-09-11T14:48:09.704113,-10.0,-20.0,-5.0,0.0,0.0,47.4773,11.8932,59.4274,0.01,15.53,57.69,1
